KODE DAN DATA ADMINISTRASI PEMERINTAHAN (PROVINSI, KABUPATEN/KOTA, KECAMATAN, DESA DAN KELURAHAN);;;;;;;;;;
KEPMENDAGRI Nomor 300.2.2 - 2138 TAHUN 2025;;;;;;;;;;
No;Kode Wilayah;Kode_Prov;Kode_Kab;Kode_Kec;Kode_Kel/Desa;Provinsi;Kabupaten/Kota;Kecamatan;Kelurahan/Desa;TIPE
65961;72.04.04.2003;72.;72.04.;72.04.04.;72.04.04.2003;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Labonu;Desa
65962;72.04.04.2004;72.;72.04.;72.04.04.;72.04.04.2004;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Silondou;Desa
65963;72.04.04.2005;72.;72.04.;72.04.04.;72.04.04.2005;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Kinapasan;Desa
65964;72.04.04.2006;72.;72.04.;72.04.04.;72.04.04.2006;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Kongkomos;Desa
65965;72.04.04.2007;72.;72.04.;72.04.04.;72.04.04.2007;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Ogosipat;Desa
65966;72.04.04.2008;72.;72.04.;72.04.04.;72.04.04.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Galandau;Desa
65967;72.04.04.2009;72.;72.04.;72.04.04.;72.04.04.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Marisa;Desa
65968;72.04.04.2010;72.;72.04.;72.04.04.;72.04.04.2010;Sulawesi Tengah;Kabupaten Toli-Toli;Basidondo;Basi;Desa
65969;72.04.05.2001;72.;72.04.;72.04.05.;72.04.05.2001;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Buga;Desa
65970;72.04.05.2002;72.;72.04.;72.04.05.;72.04.05.2002;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Batuilo;Desa
65971;72.04.05.2003;72.;72.04.;72.04.05.;72.04.05.2003;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Kamalu;Desa
65972;72.04.05.2004;72.;72.04.;72.04.05.;72.04.05.2004;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Muara Besar;Desa
65973;72.04.05.2005;72.;72.04.;72.04.05.;72.04.05.2005;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Bilo;Desa
65974;72.04.05.2006;72.;72.04.;72.04.05.;72.04.05.2006;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Labuan Lobo;Desa
65975;72.04.05.2007;72.;72.04.;72.04.05.;72.04.05.2007;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Sambujan;Desa
65976;72.04.05.2008;72.;72.04.;72.04.05.;72.04.05.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Pulias;Desa
65977;72.04.05.2009;72.;72.04.;72.04.05.;72.04.05.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Kabetan;Desa
65978;72.04.05.2010;72.;72.04.;72.04.05.;72.04.05.2010;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Pagaitan;Desa
65979;72.04.05.2011;72.;72.04.;72.04.05.;72.04.05.2011;Sulawesi Tengah;Kabupaten Toli-Toli;Ogodeide;Bambalaga;Desa
65980;72.04.06.2001;72.;72.04.;72.04.06.;72.04.06.2001;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Janja;Desa
65981;72.04.06.2002;72.;72.04.;72.04.06.;72.04.06.2002;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Oyom;Desa
65982;72.04.06.2003;72.;72.04.;72.04.06.;72.04.06.2003;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Salugan;Desa
65983;72.04.06.2004;72.;72.04.;72.04.06.;72.04.06.2004;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Lampasio;Desa
65984;72.04.06.2005;72.;72.04.;72.04.06.;72.04.06.2005;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Tinading;Desa
65985;72.04.06.2006;72.;72.04.;72.04.06.;72.04.06.2006;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Sibea;Desa
65986;72.04.06.2007;72.;72.04.;72.04.06.;72.04.06.2007;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Maibua;Desa
65987;72.04.06.2008;72.;72.04.;72.04.06.;72.04.06.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Mulya Sari;Desa
65988;72.04.06.2009;72.;72.04.;72.04.06.;72.04.06.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Lampasio;Ogomatanang;Desa
65989;72.04.07.1001;72.;72.04.;72.04.07.;72.04.07.1001;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Tambun;Kelurahan
65990;72.04.07.1003;72.;72.04.;72.04.07.;72.04.07.1003;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Tuweley;Kelurahan
65991;72.04.07.1004;72.;72.04.;72.04.07.;72.04.07.1004;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Nalu;Kelurahan
65992;72.04.07.1005;72.;72.04.;72.04.07.;72.04.07.1005;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Baru;Kelurahan
65993;72.04.07.1006;72.;72.04.;72.04.07.;72.04.07.1006;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Panasakan;Kelurahan
65994;72.04.07.1007;72.;72.04.;72.04.07.;72.04.07.1007;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Sidoarjo;Kelurahan
65995;72.04.07.2002;72.;72.04.;72.04.07.;72.04.07.2002;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Dadakitan;Desa
65996;72.04.07.2008;72.;72.04.;72.04.07.;72.04.07.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Buntuna;Desa
65997;72.04.07.2009;72.;72.04.;72.04.07.;72.04.07.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Lelean Nono;Desa
65998;72.04.07.2010;72.;72.04.;72.04.07.;72.04.07.2010;Sulawesi Tengah;Kabupaten Toli-Toli;Baolan;Pangi;Desa
65999;72.04.08.2001;72.;72.04.;72.04.08.;72.04.08.2001;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Ogomoli;Desa
66000;72.04.08.2002;72.;72.04.;72.04.08.;72.04.08.2002;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Sandana;Desa
66001;72.04.08.2003;72.;72.04.;72.04.08.;72.04.08.2003;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Kalangkangan;Desa
66002;72.04.08.2004;72.;72.04.;72.04.08.;72.04.08.2004;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Lantapan;Desa
66003;72.04.08.2005;72.;72.04.;72.04.08.;72.04.08.2005;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Lakatan;Desa
66004;72.04.08.2006;72.;72.04.;72.04.08.;72.04.08.2006;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Tinigi;Desa
66005;72.04.08.2007;72.;72.04.;72.04.08.;72.04.08.2007;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Ginunggung;Desa
66006;72.04.08.2008;72.;72.04.;72.04.08.;72.04.08.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Lalos;Desa
66007;72.04.08.2009;72.;72.04.;72.04.08.;72.04.08.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Tende;Desa
66008;72.04.08.2010;72.;72.04.;72.04.08.;72.04.08.2010;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Sabang;Desa
66009;72.04.08.2011;72.;72.04.;72.04.08.;72.04.08.2011;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Bajugan;Desa
66010;72.04.08.2012;72.;72.04.;72.04.08.;72.04.08.2012;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Aung;Desa
66011;72.04.08.2013;72.;72.04.;72.04.08.;72.04.08.2013;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Malangga;Desa
66012;72.04.08.2014;72.;72.04.;72.04.08.;72.04.08.2014;Sulawesi Tengah;Kabupaten Toli-Toli;Galang;Kinopasan;Desa
66013;72.04.09.2005;72.;72.04.;72.04.09.;72.04.09.2005;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Santigi;Desa
66014;72.04.09.2006;72.;72.04.;72.04.09.;72.04.09.2006;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Laulalang;Desa
66015;72.04.09.2007;72.;72.04.;72.04.09.;72.04.09.2007;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Salumpaga;Desa
66016;72.04.09.2008;72.;72.04.;72.04.09.;72.04.09.2008;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Diule;Desa
66017;72.04.09.2009;72.;72.04.;72.04.09.;72.04.09.2009;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Pinjan;Desa
66018;72.04.09.2010;72.;72.04.;72.04.09.;72.04.09.2010;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Binontoan;Desa
66019;72.04.09.2011;72.;72.04.;72.04.09.;72.04.09.2011;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Lakuan Tolitoli;Desa
66020;72.04.09.2012;72.;72.04.;72.04.09.;72.04.09.2012;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Timbolo;Desa
66021;72.04.09.2013;72.;72.04.;72.04.09.;72.04.09.2013;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Teluk Jaya;Desa
66022;72.04.09.2014;72.;72.04.;72.04.09.;72.04.09.2014;Sulawesi Tengah;Kabupaten Toli-Toli;Tolitoli Utara;Gio;Desa
66023;72.04.10.2001;72.;72.04.;72.04.10.;72.04.10.2001;Sulawesi Tengah;Kabupaten Toli-Toli;Dako Pemean;Galumpang;Desa
66024;72.04.10.2002;72.;72.04.;72.04.10.;72.04.10.2002;Sulawesi Tengah;Kabupaten Toli-Toli;Dako Pemean;Dungingis;Desa
66025;72.04.10.2003;72.;72.04.;72.04.10.;72.04.10.2003;Sulawesi Tengah;Kabupaten Toli-Toli;Dako Pemean;Kapas;Desa
66026;72.04.10.2004;72.;72.04.;72.04.10.;72.04.10.2004;Sulawesi Tengah;Kabupaten Toli-Toli;Dako Pemean;Lingadan;Desa
66027;72.05.01.2001;72.;72.05.;72.05.01.;72.05.01.2001;Sulawesi Tengah;Kabupaten Buol;Momunu;Momunu;Desa
66028;72.05.01.2002;72.;72.05.;72.05.01.;72.05.01.2002;Sulawesi Tengah;Kabupaten Buol;Momunu;Pinamula;Desa
66029;72.05.01.2003;72.;72.05.;72.05.01.;72.05.01.2003;Sulawesi Tengah;Kabupaten Buol;Momunu;Pujimulyo;Desa
66030;72.05.01.2004;72.;72.05.;72.05.01.;72.05.01.2004;Sulawesi Tengah;Kabupaten Buol;Momunu;Taluan;Desa
66031;72.05.01.2005;72.;72.05.;72.05.01.;72.05.01.2005;Sulawesi Tengah;Kabupaten Buol;Momunu;Potugu;Desa
66032;72.05.01.2006;72.;72.05.;72.05.01.;72.05.01.2006;Sulawesi Tengah;Kabupaten Buol;Momunu;Panimbul;Desa
66033;72.05.01.2007;72.;72.05.;72.05.01.;72.05.01.2007;Sulawesi Tengah;Kabupaten Buol;Momunu;Tongon;Desa
66034;72.05.01.2008;72.;72.05.;72.05.01.;72.05.01.2008;Sulawesi Tengah;Kabupaten Buol;Momunu;Lamadong II;Desa
66035;72.05.01.2009;72.;72.05.;72.05.01.;72.05.01.2009;Sulawesi Tengah;Kabupaten Buol;Momunu;Pomayagon;Desa
66036;72.05.01.2010;72.;72.05.;72.05.01.;72.05.01.2010;Sulawesi Tengah;Kabupaten Buol;Momunu;Guamonial;Desa
66037;72.05.01.2011;72.;72.05.;72.05.01.;72.05.01.2011;Sulawesi Tengah;Kabupaten Buol;Momunu;Lamadong I;Desa
66038;72.05.01.2012;72.;72.05.;72.05.01.;72.05.01.2012;Sulawesi Tengah;Kabupaten Buol;Momunu;Pajeko;Desa
66039;72.05.01.2020;72.;72.05.;72.05.01.;72.05.01.2020;Sulawesi Tengah;Kabupaten Buol;Momunu;Wakat;Desa
66040;72.05.01.2021;72.;72.05.;72.05.01.;72.05.01.2021;Sulawesi Tengah;Kabupaten Buol;Momunu;Soraya;Desa
66041;72.05.01.2022;72.;72.05.;72.05.01.;72.05.01.2022;Sulawesi Tengah;Kabupaten Buol;Momunu;Pinamula Baru;Desa
66042;72.05.01.2023;72.;72.05.;72.05.01.;72.05.01.2023;Sulawesi Tengah;Kabupaten Buol;Momunu;Mangubi;Desa
66043;72.05.02.2009;72.;72.05.;72.05.02.;72.05.02.2009;Sulawesi Tengah;Kabupaten Buol;Lakea;Tuinan;Desa
66044;72.05.02.2010;72.;72.05.;72.05.02.;72.05.02.2010;Sulawesi Tengah;Kabupaten Buol;Lakea;Lakea II;Desa
66045;72.05.02.2011;72.;72.05.;72.05.02.;72.05.02.2011;Sulawesi Tengah;Kabupaten Buol;Lakea;Lakea I;Desa
66046;72.05.02.2012;72.;72.05.;72.05.02.;72.05.02.2012;Sulawesi Tengah;Kabupaten Buol;Lakea;Lakuan Buol;Desa
66047;72.05.02.2017;72.;72.05.;72.05.02.;72.05.02.2017;Sulawesi Tengah;Kabupaten Buol;Lakea;Bukaan;Desa
66048;72.05.02.2018;72.;72.05.;72.05.02.;72.05.02.2018;Sulawesi Tengah;Kabupaten Buol;Lakea;Ngune;Desa
66049;72.05.02.2019;72.;72.05.;72.05.02.;72.05.02.2019;Sulawesi Tengah;Kabupaten Buol;Lakea;Ilambe;Desa
66050;72.05.03.2001;72.;72.05.;72.05.03.;72.05.03.2001;Sulawesi Tengah;Kabupaten Buol;Bokat;Tayadun;Desa
66051;72.05.03.2002;72.;72.05.;72.05.03.;72.05.03.2002;Sulawesi Tengah;Kabupaten Buol;Bokat;Poongan;Desa
66052;72.05.03.2003;72.;72.05.;72.05.03.;72.05.03.2003;Sulawesi Tengah;Kabupaten Buol;Bokat;Bongo;Desa
66053;72.05.03.2004;72.;72.05.;72.05.03.;72.05.03.2004;Sulawesi Tengah;Kabupaten Buol;Bokat;Doulan;Desa
66054;72.05.03.2010;72.;72.05.;72.05.03.;72.05.03.2010;Sulawesi Tengah;Kabupaten Buol;Bokat;Kantanan;Desa
66055;72.05.03.2011;72.;72.05.;72.05.03.;72.05.03.2011;Sulawesi Tengah;Kabupaten Buol;Bokat;Kodolagon;Desa
66056;72.05.03.2014;72.;72.05.;72.05.03.;72.05.03.2014;Sulawesi Tengah;Kabupaten Buol;Bokat;Negeri Lama;Desa
66057;72.05.03.2015;72.;72.05.;72.05.03.;72.05.03.2015;Sulawesi Tengah;Kabupaten Buol;Bokat;Bokat IV;Desa
66058;72.05.03.2018;72.;72.05.;72.05.03.;72.05.03.2018;Sulawesi Tengah;Kabupaten Buol;Bokat;Bokat;Desa
66059;72.05.03.2019;72.;72.05.;72.05.03.;72.05.03.2019;Sulawesi Tengah;Kabupaten Buol;Bokat;Butukan;Desa
66060;72.05.03.2020;72.;72.05.;72.05.03.;72.05.03.2020;Sulawesi Tengah;Kabupaten Buol;Bokat;Tikopo;Desa
66061;72.05.03.2021;72.;72.05.;72.05.03.;72.05.03.2021;Sulawesi Tengah;Kabupaten Buol;Bokat;Bukamog;Desa
66062;72.05.03.2022;72.;72.05.;72.05.03.;72.05.03.2022;Sulawesi Tengah;Kabupaten Buol;Bokat;Tang;Desa
66063;72.05.03.2023;72.;72.05.;72.05.03.;72.05.03.2023;Sulawesi Tengah;Kabupaten Buol;Bokat;Duamayo;Desa
66064;72.05.03.2024;72.;72.05.;72.05.03.;72.05.03.2024;Sulawesi Tengah;Kabupaten Buol;Bokat;Langudon;Desa
66065;72.05.04.2001;72.;72.05.;72.05.04.;72.05.04.2001;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Lonu;Desa
66066;72.05.04.2002;72.;72.05.;72.05.04.;72.05.04.2002;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Tamit;Desa
66067;72.05.04.2003;72.;72.05.;72.05.04.;72.05.04.2003;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Botugolu;Desa
66068;72.05.04.2004;72.;72.05.;72.05.04.;72.05.04.2004;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Bunobogu;Desa
66069;72.05.04.2005;72.;72.05.;72.05.04.;72.05.04.2005;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Konamukan;Desa
66070;72.05.04.2006;72.;72.05.;72.05.04.;72.05.04.2006;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Ponipingan;Desa
66071;72.05.04.2007;72.;72.05.;72.05.04.;72.05.04.2007;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Inalatan;Desa
66072;72.05.04.2015;72.;72.05.;72.05.04.;72.05.04.2015;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Domag Mekar;Desa
66073;72.05.04.2016;72.;72.05.;72.05.04.;72.05.04.2016;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Bunobogu Selatan;Desa
66074;72.05.04.2017;72.;72.05.;72.05.04.;72.05.04.2017;Sulawesi Tengah;Kabupaten Buol;Bunobogu;Pokobo;Desa
66075;72.05.05.2001;72.;72.05.;72.05.05.;72.05.05.2001;Sulawesi Tengah;Kabupaten Buol;Paleleh;Umu;Desa
66076;72.05.05.2002;72.;72.05.;72.05.05.;72.05.05.2002;Sulawesi Tengah;Kabupaten Buol;Paleleh;Mulangato;Desa
66077;72.05.05.2003;72.;72.05.;72.05.05.;72.05.05.2003;Sulawesi Tengah;Kabupaten Buol;Paleleh;Lilito;Desa
66078;72.05.05.2004;72.;72.05.;72.05.05.;72.05.05.2004;Sulawesi Tengah;Kabupaten Buol;Paleleh;Talaki;Desa
66079;72.05.05.2005;72.;72.05.;72.05.05.;72.05.05.2005;Sulawesi Tengah;Kabupaten Buol;Paleleh;Baturata;Desa
66080;72.05.05.2006;72.;72.05.;72.05.05.;72.05.05.2006;Sulawesi Tengah;Kabupaten Buol;Paleleh;Kwalabesar;Desa
66081;72.05.05.2007;72.;72.05.;72.05.05.;72.05.05.2007;Sulawesi Tengah;Kabupaten Buol;Paleleh;Tolau;Desa
66082;72.05.05.2008;72.;72.05.;72.05.05.;72.05.05.2008;Sulawesi Tengah;Kabupaten Buol;Paleleh;Paleleh;Desa
66083;72.05.05.2009;72.;72.05.;72.05.05.;72.05.05.2009;Sulawesi Tengah;Kabupaten Buol;Paleleh;Lintidu;Desa
66084;72.05.05.2014;72.;72.05.;72.05.05.;72.05.05.2014;Sulawesi Tengah;Kabupaten Buol;Paleleh;Pionoto;Desa
66085;72.05.05.2017;72.;72.05.;72.05.05.;72.05.05.2017;Sulawesi Tengah;Kabupaten Buol;Paleleh;Dopalak;Desa
66086;72.05.05.2018;72.;72.05.;72.05.05.;72.05.05.2018;Sulawesi Tengah;Kabupaten Buol;Paleleh;Dotuno;Desa
66087;72.05.06.1001;72.;72.05.;72.05.06.;72.05.06.1001;Sulawesi Tengah;Kabupaten Buol;Biau;Buol;Kelurahan
66088;72.05.06.1002;72.;72.05.;72.05.06.;72.05.06.1002;Sulawesi Tengah;Kabupaten Buol;Biau;Kali;Kelurahan
66089;72.05.06.1003;72.;72.05.;72.05.06.;72.05.06.1003;Sulawesi Tengah;Kabupaten Buol;Biau;Leok II;Kelurahan
66090;72.05.06.1004;72.;72.05.;72.05.06.;72.05.06.1004;Sulawesi Tengah;Kabupaten Buol;Biau;Leok I;Kelurahan
66091;72.05.06.1005;72.;72.05.;72.05.06.;72.05.06.1005;Sulawesi Tengah;Kabupaten Buol;Biau;Kumaligon;Kelurahan
66092;72.05.06.1006;72.;72.05.;72.05.06.;72.05.06.1006;Sulawesi Tengah;Kabupaten Buol;Biau;Kulango;Kelurahan
66093;72.05.06.1007;72.;72.05.;72.05.06.;72.05.06.1007;Sulawesi Tengah;Kabupaten Buol;Biau;Bugis;Kelurahan
66094;72.05.07.2001;72.;72.05.;72.05.07.;72.05.07.2001;Sulawesi Tengah;Kabupaten Buol;Tiloan;Boilan;Desa
66095;72.05.07.2002;72.;72.05.;72.05.07.;72.05.07.2002;Sulawesi Tengah;Kabupaten Buol;Tiloan;Kokobuka;Desa
66096;72.05.07.2003;72.;72.05.;72.05.07.;72.05.07.2003;Sulawesi Tengah;Kabupaten Buol;Tiloan;Air Terang;Desa
66097;72.05.07.2004;72.;72.05.;72.05.07.;72.05.07.2004;Sulawesi Tengah;Kabupaten Buol;Tiloan;Panilan Jaya;Desa
66098;72.05.07.2005;72.;72.05.;72.05.07.;72.05.07.2005;Sulawesi Tengah;Kabupaten Buol;Tiloan;Jatimulya;Desa
66099;72.05.07.2006;72.;72.05.;72.05.07.;72.05.07.2006;Sulawesi Tengah;Kabupaten Buol;Tiloan;Lomuli;Desa
66100;72.05.07.2007;72.;72.05.;72.05.07.;72.05.07.2007;Sulawesi Tengah;Kabupaten Buol;Tiloan;Balau;Desa
66101;72.05.07.2008;72.;72.05.;72.05.07.;72.05.07.2008;Sulawesi Tengah;Kabupaten Buol;Tiloan;Maniala;Desa
66102;72.05.07.2009;72.;72.05.;72.05.07.;72.05.07.2009;Sulawesi Tengah;Kabupaten Buol;Tiloan;Monggonit;Desa
66103;72.05.08.2001;72.;72.05.;72.05.08.;72.05.08.2001;Sulawesi Tengah;Kabupaten Buol;Bukal;Biau;Desa
66104;72.05.08.2002;72.;72.05.;72.05.08.;72.05.08.2002;Sulawesi Tengah;Kabupaten Buol;Bukal;Bungkudu;Desa
66105;72.05.08.2003;72.;72.05.;72.05.08.;72.05.08.2003;Sulawesi Tengah;Kabupaten Buol;Bukal;Rantemaranu;Desa
66106;72.05.08.2004;72.;72.05.;72.05.08.;72.05.08.2004;Sulawesi Tengah;Kabupaten Buol;Bukal;Winangun;Desa
66107;72.05.08.2005;72.;72.05.;72.05.08.;72.05.08.2005;Sulawesi Tengah;Kabupaten Buol;Bukal;Modo I;Desa
66108;72.05.08.2006;72.;72.05.;72.05.08.;72.05.08.2006;Sulawesi Tengah;Kabupaten Buol;Bukal;Unone;Desa
66109;72.05.08.2007;72.;72.05.;72.05.08.;72.05.08.2007;Sulawesi Tengah;Kabupaten Buol;Bukal;Mopu;Desa
66110;72.05.08.2008;72.;72.05.;72.05.08.;72.05.08.2008;Sulawesi Tengah;Kabupaten Buol;Bukal;Diat;Desa
66111;72.05.08.2009;72.;72.05.;72.05.08.;72.05.08.2009;Sulawesi Tengah;Kabupaten Buol;Bukal;Potangoan;Desa
66112;72.05.08.2010;72.;72.05.;72.05.08.;72.05.08.2010;Sulawesi Tengah;Kabupaten Buol;Bukal;Binuang;Desa
66113;72.05.08.2011;72.;72.05.;72.05.08.;72.05.08.2011;Sulawesi Tengah;Kabupaten Buol;Bukal;Yugut;Desa
66114;72.05.08.2012;72.;72.05.;72.05.08.;72.05.08.2012;Sulawesi Tengah;Kabupaten Buol;Bukal;Mooyong;Desa
66115;72.05.08.2013;72.;72.05.;72.05.08.;72.05.08.2013;Sulawesi Tengah;Kabupaten Buol;Bukal;Mulat;Desa
66116;72.05.08.2014;72.;72.05.;72.05.08.;72.05.08.2014;Sulawesi Tengah;Kabupaten Buol;Bukal;Bukal;Desa
66117;72.05.09.2001;72.;72.05.;72.05.09.;72.05.09.2001;Sulawesi Tengah;Kabupaten Buol;Gadung;Lokodidi;Desa
66118;72.05.09.2002;72.;72.05.;72.05.09.;72.05.09.2002;Sulawesi Tengah;Kabupaten Buol;Gadung;Matinan;Desa
66119;72.05.09.2003;72.;72.05.;72.05.09.;72.05.09.2003;Sulawesi Tengah;Kabupaten Buol;Gadung;Taat;Desa
66120;72.05.09.2004;72.;72.05.;72.05.09.;72.05.09.2004;Sulawesi Tengah;Kabupaten Buol;Gadung;Lokodoka;Desa
66121;72.05.09.2005;72.;72.05.;72.05.09.;72.05.09.2005;Sulawesi Tengah;Kabupaten Buol;Gadung;Labuton;Desa
66122;72.05.09.2006;72.;72.05.;72.05.09.;72.05.09.2006;Sulawesi Tengah;Kabupaten Buol;Gadung;Bulagidun;Desa
66123;72.05.09.2007;72.;72.05.;72.05.09.;72.05.09.2007;Sulawesi Tengah;Kabupaten Buol;Gadung;Diapati;Desa
66124;72.05.09.2008;72.;72.05.;72.05.09.;72.05.09.2008;Sulawesi Tengah;Kabupaten Buol;Gadung;Nandu;Desa
66125;72.05.09.2009;72.;72.05.;72.05.09.;72.05.09.2009;Sulawesi Tengah;Kabupaten Buol;Gadung;Lipubogu;Desa
66126;72.05.09.2010;72.;72.05.;72.05.09.;72.05.09.2010;Sulawesi Tengah;Kabupaten Buol;Gadung;Bulogidon Tanjung;Desa
66127;72.05.09.2011;72.;72.05.;72.05.09.;72.05.09.2011;Sulawesi Tengah;Kabupaten Buol;Gadung;Pandangan;Desa
66128;72.05.10.2001;72.;72.05.;72.05.10.;72.05.10.2001;Sulawesi Tengah;Kabupaten Buol;Karamat;Mokupo;Desa
66129;72.05.10.2002;72.;72.05.;72.05.10.;72.05.10.2002;Sulawesi Tengah;Kabupaten Buol;Karamat;Mendaan;Desa
66130;72.05.10.2003;72.;72.05.;72.05.10.;72.05.10.2003;Sulawesi Tengah;Kabupaten Buol;Karamat;Baruga;Desa
66131;72.05.10.2004;72.;72.05.;72.05.10.;72.05.10.2004;Sulawesi Tengah;Kabupaten Buol;Karamat;Monano;Desa
66132;72.05.10.2005;72.;72.05.;72.05.10.;72.05.10.2005;Sulawesi Tengah;Kabupaten Buol;Karamat;Busak I;Desa
66133;72.05.10.2006;72.;72.05.;72.05.10.;72.05.10.2006;Sulawesi Tengah;Kabupaten Buol;Karamat;Busak II;Desa
66134;72.05.10.2007;72.;72.05.;72.05.10.;72.05.10.2007;Sulawesi Tengah;Kabupaten Buol;Karamat;Lamakan;Desa
66135;72.05.11.2001;72.;72.05.;72.05.11.;72.05.11.2001;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Bodi;Desa
66136;72.05.11.2002;72.;72.05.;72.05.11.;72.05.11.2002;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Tayokan;Desa
66137;72.05.11.2003;72.;72.05.;72.05.11.;72.05.11.2003;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Harmoni;Desa
66138;72.05.11.2004;72.;72.05.;72.05.11.;72.05.11.2004;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Lunguto;Desa
66139;72.05.11.2005;72.;72.05.;72.05.11.;72.05.11.2005;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Timbulon;Desa
66140;72.05.11.2006;72.;72.05.;72.05.11.;72.05.11.2006;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Oyak;Desa
66141;72.05.11.2007;72.;72.05.;72.05.11.;72.05.11.2007;Sulawesi Tengah;Kabupaten Buol;Paleleh Barat;Hulubalang;Desa
66142;72.06.05.1014;72.;72.06.;72.06.05.;72.06.05.1014;Sulawesi Tengah;Kabupaten Morowali;Bungku Tengah;Mendui;Kelurahan
66143;72.06.05.1015;72.;72.06.;72.06.05.;72.06.05.1015;Sulawesi Tengah;Kabupaten Morowali;Bungku Tengah;Lamberea;Kelurahan
66144;72.06.05.1016;72.;72.06.;72.06.05.;72.06.05.1016;Sulawesi Tengah;Kabupaten Morowali;Bungku Tengah;Tofoiso;Kelurahan
